FileName;LOC;Complexity;Depth;Children;Response;Cohesion;Coupling;LambdaCount;LambdaLines;AverageLambdaLines;MaxLambdaLines;LambdaScore;LambdaComplexity;LambdaFieldVariable;HigherOrderFieldVariable;LambdaSideEffect;HigherOrderSideEffect;StreamsCount;TotalStreamOperations;AverageStreamOperations;MaxStreamOperations;ParadigmScore;ParadigmAlternativeScore;PatternMatching;Instanceof;MethodSideEffect;MethodFieldVariable;MethodImpure;MethodRatioSideEffect;MethodRatioFieldVariable;MethodRatioImpure;FieldVariableNonFinal;FieldVariableRatioNonFinal;ComplexLambda;UsesFP
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\availability\package-info.java;1;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\availability\ReadinessState.java;5;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\Banner.java;12;1;0;3;1;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\BeanDefinitionLoader.java;220;32;1;0;35;136;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.6923076923076923;0.15384615384615385;7;7;0;0;0;0.0;0.0;0.0;1;0.125;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\BootstrapContext.java;11;1;0;1;5;10;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\BootstrapContextClosedEvent.java;16;1;0;0;2;1;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\BootstrapRegistry.java;44;2;0;1;13;20;2;2;2;1.0;1;0.045454545454545456;3;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;1;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\BootstrapRegistryInitializer.java;5;1;0;0;1;0;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\builder\package-info.java;1;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\builder\ParentContextApplicationContextInitializer.java;53;4;1;0;6;4;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;1;0;0;0;0.0;0.0;0.0;1;0.3333333333333333;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\builder\ParentContextCloserApplicationListener.java;66;9;1;0;10;13;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.3333333333333333;0.3333333333333333;2;2;0;0;0;0.0;0.0;0.0;1;0.3333333333333333;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\builder\SpringApplicationBuilder.java;267;17;1;0;73;861;2;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.5555555555555556;0.2222222222222222;0;0;0;0;0;0.0;0.0;0.0;6;0.6;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\ClearCachesApplicationListener.java;24;3;1;0;8;1;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\cloud\CloudFoundryVcapEnvironmentPostProcessor.java;144;20;1;0;22;45;3;1;29;29.0;29;0.2013888888888889;8;0;0;0;0;0;0;0.0;0;-0.75;0.125;0;5;0;0;0;0.0;0.0;0.0;1;0.25;1;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\cloud\CloudPlatform.java;116;15;1;0;23;0;3;0;0;0.0;0;0.0;0;0;0;0;0;0;1;1.0;1;-0.3333333333333333;0.3333333333333333;2;2;0;0;0;0.0;0.0;0.0;0;0.0;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\cloud\package-info.java;1;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\CommandLineRunner.java;7;1;1;0;1;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\ConfigurableBootstrapContext.java;3;1;1;1;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\annotation\Configurations.java;70;4;1;1;21;28;0;1;1;1.0;1;0.014285714285714285;1;0;0;0;0;0;1;0.5;1;0.42857142857142855;0.7142857142857143;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\annotation\DeterminableImports.java;11;1;0;0;1;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\annotation\ImportCandidates.java;81;8;1;0;22;21;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.5;0.25;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\annotation\package-info.java;1;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\annotation\UserConfigurations.java;22;1;2;0;4;3;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\ApplicationPidFileWriter.java;145;12;1;2;24;27;2;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;3;3;0;0;0;0.0;0.0;0.0;2;0.18181818181818182;0;0
