FileName;LOC;Complexity;Depth;Children;Response;Cohesion;Coupling;LambdaCount;LambdaLines;AverageLambdaLines;MaxLambdaLines;LambdaScore;LambdaComplexity;LambdaFieldVariable;HigherOrderFieldVariable;LambdaSideEffect;HigherOrderSideEffect;StreamsCount;TotalStreamOperations;AverageStreamOperations;MaxStreamOperations;ParadigmScore;ParadigmAlternativeScore;PatternMatching;Instanceof;MethodSideEffect;MethodFieldVariable;MethodImpure;MethodRatioSideEffect;MethodRatioFieldVariable;MethodRatioImpure;FieldVariableNonFinal;FieldVariableRatioNonFinal;ComplexLambda;UsesFP
src\main\java\io\vertx\core\buffer\impl\VertxByteBufAllocator.java;32;2;0;0;4;1;5;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\buffer\impl\VertxHeapByteBuf.java;41;2;0;0;7;21;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\buffer\impl\VertxUnsafeHeapByteBuf.java;41;2;0;0;7;21;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\buffer\package-info.java;1;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\Closeable.java;4;1;0;12;1;0;5;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\CompositeFuture.java;43;3;2;1;14;55;3;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.2;0.6;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\Context.java;53;3;0;1;25;231;11;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;3;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\datagram\DatagramPacket.java;9;1;0;1;2;1;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\datagram\DatagramSocket.java;29;1;1;1;15;105;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java;127;1;2;0;31;200;4;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.6666666666666666;0.16666666666666666;0;0;1;6;6;0.047619047619047616;0.2857142857142857;0.2857142857142857;5;0.45454545454545453;0;0
src\main\java\io\vertx\core\datagram\impl\DatagramPacketImpl.java;26;2;1;0;3;1;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;1;1;1;0.5;0.5;0.5;1;0.3333333333333333;0;0
